glucose,eda,hr,temp
105.0,0.1110419999999999,56.22,34.89
110.0,0.1901744999999999,57.4,34.27
109.0,0.22283075,56.73,34.31
109.0,0.22955425,60.1,34.27
108.0,0.239479,56.98,34.45
95.0,0.175479,77.12,32.91
111.0,0.4600984999999999,76.65,33.45
115.0,0.110101,75.62,33.39
133.0,0.22191025,74.63,31.75
137.0,0.167794,95.87,30.55
145.0,0.1537039999999999,64.6,30.67
155.0,0.1774005,69.78,30.41
88.0,0.38169875,78.0,28.41
92.0,0.5507887499999999,71.08,34.97
92.0,0.4187907499999999,72.1,35.68
114.0,0.14249625,75.63,32.0
97.0,0.1088739999999999,70.32,30.49
105.0,0.1380137499999999,66.47,31.13
120.0,0.13288975,68.83,32.34
132.0,0.14633925,66.82,32.91
141.0,0.13353025,65.75,32.99
141.0,0.1476202499999999,65.52,33.33
139.0,0.1556254999999999,64.88,33.71
137.0,0.1649117499999999,65.52,34.11
134.0,0.1713157499999999,67.08,34.37
132.0,0.17643975,67.1,34.59
130.0,0.1815627499999999,66.9,34.73
129.0,0.22062925,67.07,34.53
129.0,0.1642712499999999,66.65,34.83
129.0,0.1492215,64.45,34.99
129.0,0.1440975,66.43,35.03
129.0,0.1553052499999999,63.32,34.97
128.0,0.15338375,64.07,34.97
125.0,0.1748385,64.42,34.81
123.0,1.30073775,69.27,34.97
122.0,0.185993,66.1,34.97
122.0,0.065591,66.65,34.73
122.0,0.2030175,66.63,34.34
123.0,0.19565275,66.55,34.13
125.0,0.19437175,67.08,33.99
126.0,0.161069,67.77,33.84
126.0,0.160749,63.78,34.49
126.0,0.1633104999999999,63.52,34.79
124.0,1.174892,73.15,34.75
122.0,0.3992575,62.73,34.61
120.0,0.1392409999999999,64.77,34.79
120.0,0.08768625,68.0,34.89
118.0,0.0915285,67.25,35.18
116.0,0.3003635,66.47,34.93
114.0,0.306768,67.45,35.0
112.0,0.312532,67.73,35.07
112.0,0.31861575,67.82,35.18
113.0,0.51234725,68.32,35.33
119.0,0.29070375,69.75,35.15
118.0,0.16581925,67.33,35.18
117.0,0.12963425,70.6,34.91
117.0,0.1161854999999999,69.38,34.93
116.0,0.07551775,70.23,35.16
114.0,0.07615825,71.68,35.25
113.0,0.07359625,72.62,35.31
112.0,0.07679875,72.25,35.43
112.0,0.0777594999999999,72.03,35.5
111.0,0.52254075,72.83,35.5
109.0,1.57494225,71.75,35.09
105.0,0.76853675,67.53,34.73
104.0,0.2477942499999999,68.88,34.53
109.0,0.1594145,67.23,34.73
109.0,0.1469265,67.37,34.65
109.0,0.1334769999999999,67.22,34.63
108.0,0.12547175,65.57,34.37
105.0,1.45229925,68.35,34.97
104.0,0.1145842499999999,79.25,34.43
105.0,0.10753975,63.82,34.89
105.0,0.0896074999999999,63.02,34.84
106.0,0.128994,63.68,35.05
107.0,0.136039,64.97,35.15
108.0,0.1414822499999999,65.52,35.23
109.0,0.1418024999999999,64.38,35.37
110.0,0.1469265,63.95,35.49
109.0,0.58665375,66.93,35.41
108.0,0.266047,61.52,35.31
106.0,0.19591975,62.53,35.31
104.0,0.1485272499999999,62.83,35.13
102.0,0.14468475,66.23,35.25
101.0,0.1334769999999999,65.92,35.31
101.0,0.1296344999999999,66.2,35.39
101.0,0.1293139999999999,66.88,35.47
101.0,0.1280335,64.6,35.5
102.0,0.1174664999999999,61.43,35.31
102.0,0.120668,62.33,35.25
102.0,0.1225894999999999,63.97,35.37
104.0,0.27469275,68.12,35.18
105.0,0.2061667499999999,67.43,35.31
106.0,0.1469265,67.43,34.97
105.0,0.1206685,68.35,34.81
103.0,0.1136234999999999,71.82,34.47
103.0,0.1085002499999999,69.68,35.09
107.0,0.088647,66.33,35.23
108.0,0.1075397499999999,68.0,34.83
104.0,0.1088205,68.32,33.99
105.0,0.1036967499999999,66.77,34.27
107.0,0.12803375,68.77,34.57
107.0,0.1350782499999999,67.48,34.65
107.0,0.1386005,71.23,34.53
107.0,0.1382805,67.67,34.99
107.0,0.1353984999999999,67.87,35.63
108.0,0.84218625,68.87,35.73
107.0,0.2401092499999999,69.33,35.71
94.0,4.66961425,76.02,30.87
118.0,0.14569875,73.42,31.35
135.0,0.2055794999999999,69.53,31.47
127.0,0.144738,92.3,31.41
117.0,0.1098347499999999,73.2,31.81
94.0,0.1716359999999999,84.85,33.93
135.0,0.2017364999999999,72.1,34.91
138.0,0.185726,71.78,35.34
136.0,0.1850855,71.78,35.07
131.0,0.1927705,76.82,34.77
119.0,0.2078212499999999,77.65,35.31
127.0,0.2948665,74.72,34.65
119.0,0.190209,77.65,34.41
119.0,0.2363205,75.15,34.25
119.0,0.2360002499999999,76.37,33.83
119.0,0.2353597499999999,77.8,33.75
119.0,0.21486575,75.52,33.71
119.0,0.16106925,75.33,32.93
125.0,0.0,76.53,32.89
121.0,0.0080049999999999,71.0,32.55
118.0,0.0534727499999999,68.53,32.15
117.0,0.07396575,67.42,31.69
117.0,0.08485225,66.73,31.29
117.0,0.1335222499999999,67.4,31.33
116.0,0.1248774999999999,66.95,32.55
116.0,0.135764,65.33,32.65
117.0,0.4249024999999999,66.3,33.13
118.0,0.63495225,65.33,33.43
119.0,0.82324425,66.62,33.63
119.0,0.75049025,65.47,33.71
119.0,0.65257875,66.05,33.79
118.0,0.16164625,60.48,33.13
118.0,0.20620725,61.25,33.31
118.0,0.197242,63.82,33.45
118.0,0.188276,61.63,33.31
118.0,0.186355,66.28,33.11
117.0,0.17835025,59.92,32.81
116.0,0.1876355,63.13,32.73
115.0,0.19243875,71.85,32.84
114.0,0.2020447499999999,64.43,34.25
114.0,0.186355,63.68,33.34
115.0,0.19628125,62.67,33.11
116.0,0.197242,63.02,32.18
116.0,0.2004434999999999,62.02,32.49
116.0,0.205567,62.0,32.95
117.0,1.297137,66.8,33.71
117.0,0.43477525,59.98,33.75
117.0,0.1229024999999999,58.95,34.21
117.0,0.0588627499999999,58.78,34.23
116.0,0.206207,61.65,34.16
116.0,0.19435975,63.3,34.31
116.0,0.193079,66.33,34.31
116.0,0.192759,62.58,34.31
116.0,0.192119,60.45,34.18
115.0,0.190838,65.1,34.09
115.0,0.13704475,60.55,33.41
114.0,0.192439,64.12,33.13
113.0,0.205247,72.05,32.75
113.0,0.22766075,67.12,32.93
114.0,0.2209364999999999,62.07,32.97
118.0,0.2302219999999999,63.07,34.37
119.0,0.24879325,63.35,34.47
120.0,0.2359857499999999,65.18,34.49
120.0,1.327975,65.5,34.95
120.0,0.60935175,64.15,35.15
119.0,0.27531675,64.03,35.31
118.0,1.89172225,66.35,35.34
117.0,3.831635,64.98,35.27
117.0,5.015632500000001,65.5,35.29
117.0,4.4061407500000005,63.52,35.23
117.0,2.08840575,62.47,35.23
117.0,1.0993535,62.17,35.15
116.0,0.67691375,63.9,34.87
116.0,0.5205882500000001,66.03,34.59
116.0,0.47704125,60.73,34.03
116.0,0.3275089999999999,61.4,34.49
116.0,0.29068625,59.52,34.87
116.0,0.27339525,59.97,35.11
116.0,1.343024,62.32,35.07
116.0,0.5475537500000001,59.97,34.84
116.0,0.3989132499999999,59.27,34.87
117.0,0.3086172499999999,60.43,34.91
118.0,0.26090775,61.08,35.11
118.0,0.22696675,59.67,35.16
118.0,0.20423275,60.38,35.25
118.0,0.19238525,61.3,35.41
118.0,0.18309975,61.48,35.49
118.0,1.917338,65.45,35.09
117.0,0.61703675,61.62,35.27
115.0,0.40851875,66.82,34.97
114.0,0.2708339999999999,75.43,34.5
115.0,0.641943,92.08,33.71
112.0,0.3345529999999999,123.1,34.16
104.0,0.2132514999999999,93.72,34.34
113.0,1.02881125,110.73,34.47
116.0,1.17290025,86.23,34.55
107.0,0.57566225,103.18,33.66
98.0,0.79851975,105.0,34.75
109.0,0.841106,101.8,35.5
125.0,0.463913,104.85,35.97
130.0,0.2020447499999999,101.53,36.11
125.0,0.2244585,103.12,35.91
122.0,0.64930775,95.75,35.34
95.0,1.051225,88.5,34.63
111.0,0.8514215,91.95,34.81
107.0,2.0102775,90.53,34.97
110.0,1.9458355,97.55,34.16
111.0,0.27537,79.08,31.67
115.0,0.1645815,79.93,33.71
138.0,0.1681039999999999,86.28,33.91
140.0,0.174828,90.8,33.95
135.0,0.18283275,79.65,32.23
146.0,0.34736125,82.63,34.83
141.0,0.199163,79.63,35.0
106.0,0.130961,75.67,31.77
122.0,0.126158,71.33,31.33
129.0,0.4114542499999999,83.12,31.71
133.0,0.17931075,72.93,33.77
128.0,0.18411375,74.38,33.83
125.0,0.18539475,70.7,33.77
124.0,0.186035,70.68,33.66
124.0,0.188276,71.95,33.63
123.0,0.19115825,71.13,33.75
122.0,0.1940394999999999,71.3,33.91
121.0,0.199163,71.1,34.16
120.0,0.20428625,71.03,34.34
122.0,0.20844875,70.63,34.5
123.0,0.50233675,69.1,33.77
124.0,0.0825575,65.17,35.05
122.0,0.21645375,69.28,34.23
121.0,0.2103702499999999,69.68,34.25
121.0,0.181232,68.13,34.34
121.0,0.17002475,67.45,34.68
121.0,0.158818,65.78,34.63
120.0,0.15337475,67.1,34.34
120.0,0.154976,66.68,34.57
120.0,0.1584977499999999,67.33,34.79
120.0,0.147291,66.95,35.34
121.0,0.35798125,67.0,35.5
122.0,0.6124850000000001,67.0,35.59
122.0,0.5686869999999999,67.42,34.39
120.0,0.3143809999999999,67.67,35.5
117.0,0.18342,66.4,35.65
117.0,0.14179425,63.92,35.34
119.0,0.1251437499999999,65.4,35.41
122.0,0.1229024999999999,65.7,35.47
124.0,0.1213014999999999,66.18,35.53
127.0,0.1232224999999999,66.35,35.57
128.0,0.1222622499999999,68.12,35.57
127.0,0.11874,70.15,35.59
125.0,0.1174592499999999,70.62,35.61
115.0,0.24238925,72.18,35.71
99.0,0.2407887499999999,72.75,35.83
97.0,0.24367025,73.58,35.84
99.0,0.25839975,71.97,35.81
107.0,0.84117525,77.63,35.66
123.0,1.3875315,75.0,34.87
126.0,0.51009075,73.15,34.71
124.0,0.348642,68.2,34.97
122.0,0.225686,66.78,34.93
121.0,0.13507,68.55,34.59
121.0,0.0985675,62.27,34.49
122.0,0.09024225,63.73,34.79
123.0,0.0857597499999999,63.48,35.09
124.0,0.7002885,63.92,35.23
123.0,1.752436,64.72,35.31
122.0,2.2872485,67.03,35.23
121.0,1.4080245,66.72,35.09
120.0,0.55395775,64.25,34.73
120.0,0.358568,63.9,35.07
120.0,0.3784735,65.65,34.99
120.0,0.31347375,64.4,35.03
119.0,0.2737687499999999,65.45,35.0
118.0,0.2526362499999999,64.08,35.05
118.0,0.2692862499999999,63.95,35.15
118.0,0.2737689999999999,62.6,34.99
117.0,0.26864575,63.43,34.97
118.0,0.2702469999999999,65.28,34.99
119.0,0.3605425,64.57,34.91
119.0,1.97081125,76.97,34.77
118.0,1.171078,62.57,34.65
116.0,0.5689379999999999,63.35,33.91
115.0,0.37105575,62.37,34.29
115.0,0.2775579999999999,61.95,34.55
116.0,0.238494,62.47,34.66
117.0,0.2186415,61.68,34.71
117.0,0.20615375,62.58,34.83
118.0,0.19910925,62.58,34.83
118.0,0.1978289999999999,63.03,34.89
117.0,0.20007,63.67,34.84
116.0,1.7021652500000002,62.62,35.09
114.0,0.52347,62.02,35.29
113.0,0.353765,61.7,35.21
112.0,0.3249475,61.68,35.07
112.0,0.178617,60.0,34.97
113.0,0.2442575,61.73,34.97
114.0,0.1706119999999999,60.53,35.11
115.0,0.16516875,62.5,35.27
115.0,0.1670897499999999,64.23,35.39
115.0,0.1686904999999999,63.85,35.49
114.0,0.30957775,74.45,35.41
112.0,1.0145015,67.83,34.93
108.0,0.5343567499999999,62.48,34.66
105.0,0.36945475,63.9,35.11
104.0,0.2910062499999999,63.45,35.18
104.0,0.251622,63.08,35.11
105.0,0.230809,63.32,35.16
106.0,0.22184375,73.52,35.25
109.0,0.19046425,71.47,35.15
113.0,0.191425,65.08,35.18
116.0,0.1885429999999999,61.05,35.09
116.0,0.7764260000000001,77.1,35.0
116.0,0.35894175,69.12,34.89
114.0,0.33941,64.58,34.87
112.0,0.3288427499999999,72.88,34.25
109.0,0.08933525,80.63,30.59
88.0,1.0230475,96.52,31.19
108.0,0.15812425,72.03,33.39
106.0,0.4555879999999999,75.87,33.49
108.0,1.81775675,81.35,33.13
106.0,0.81260875,81.58,33.23
104.0,1.84401275,79.45,34.43
99.0,0.8552637500000001,78.2,33.11
114.0,0.23305075,70.93,32.27
162.0,0.1235964999999999,72.65,30.69
134.0,0.1300005,66.82,30.65
133.0,0.14569,78.63,31.15
118.0,0.1331487499999999,79.83,34.68
129.0,0.69132275,78.07,35.34
127.0,0.1299469999999999,74.27,34.79
123.0,0.078395,71.33,34.37
102.0,0.24335,91.27,30.91
113.0,0.1575369999999999,74.13,30.83
113.0,0.1610595,73.03,30.79
114.0,0.15977875,75.77,30.25
116.0,0.171626,76.47,29.75
117.0,0.176749,77.0,29.85
116.0,0.14633025,78.13,30.05
118.0,0.172907,77.58,30.71
120.0,0.150173,73.58,31.79
120.0,0.14504925,80.18,32.47
120.0,0.1543355,79.53,33.0
120.0,0.18923675,78.13,32.49
121.0,0.1953205,76.1,32.47
122.0,0.2030055,76.78,32.61
124.0,0.20908925,76.37,32.87
113.0,0.07583325,76.08,33.73
107.0,0.0534194999999999,72.88,33.95
103.0,0.207488,72.27,34.0
105.0,0.2065275,71.27,33.97
107.0,0.20396625,70.95,33.84
109.0,0.20492675,71.87,33.91
110.0,0.20332575,74.6,33.57
109.0,0.20396625,74.52,33.55
109.0,0.17514825,71.55,33.71
108.0,0.1770692499999999,71.13,34.49
107.0,0.2426419999999999,77.05,33.13
110.0,0.27626075,85.97,32.75
113.0,0.216067,68.52,33.21
112.0,0.1238557499999999,85.77,33.43
112.0,0.3678315,78.88,34.15
138.0,0.11425025,90.53,35.11
127.0,0.723299,90.78,35.53
114.0,0.6217334999999999,83.57,34.66
105.0,0.313081,95.0,31.81
154.0,0.07460125,75.17,30.39
147.0,0.17001475,77.53,35.83
140.0,0.1732165,74.02,35.95
130.0,0.1642515,73.82,36.13
135.0,0.4456352499999999,95.43,35.47
106.0,0.1299925,73.67,30.89
107.0,0.1175057499999999,70.08,30.49
114.0,0.144721,73.03,30.21
115.0,0.13799675,72.85,30.35
116.0,0.0976545,72.53,30.31
114.0,0.0976544999999999,76.33,29.81
109.0,0.1098212499999999,75.38,30.67
106.0,0.16297075,73.15,32.66
112.0,0.19402825,72.83,31.95
116.0,0.1143039999999999,70.03,33.13
116.0,0.13479525,62.1,33.5
115.0,0.129352,68.2,34.68
115.0,0.1207072499999999,66.5,34.63
113.0,0.16617275,67.65,34.61
106.0,0.1373029999999999,67.27,34.79
104.0,0.063342,66.57,35.13
105.0,0.0578987499999999,65.68,35.31
107.0,0.0604602499999999,66.15,35.34
109.0,0.0601402499999999,66.17,35.45
110.0,0.0627015,65.92,35.49
111.0,0.063982,66.55,35.53
111.0,0.1738035,65.85,35.43
110.0,0.0514954999999999,62.22,35.37
110.0,0.2183615,63.12,35.16
109.0,0.2302087499999999,65.4,35.16
111.0,0.23437075,65.12,35.27
116.0,0.22892775,68.3,35.27
120.0,0.2234844999999999,64.05,35.49
122.0,0.226046,64.2,35.55
121.0,0.2302087499999999,65.83,35.59
121.0,1.873159,75.12,34.91
121.0,0.811028,65.72,35.25
121.0,0.2954715,62.7,35.27
121.0,0.18533,61.58,35.15
120.0,0.14146575,62.23,35.0
120.0,0.1222549999999999,63.05,34.91
119.0,0.115851,63.8,34.91
119.0,0.1116889999999999,64.13,34.97
120.0,0.108167,64.17,34.95
119.0,1.90133475,67.18,34.99
116.0,0.314682,76.37,34.33
112.0,0.165479,72.77,34.83
110.0,0.1152107499999999,61.67,35.05
110.0,0.0985615,82.57,34.95
112.0,0.0966404999999999,62.8,34.87
114.0,0.0927982499999999,61.65,34.91
115.0,0.0966404999999999,62.42,34.93
116.0,0.0988817499999999,63.13,34.95
115.0,0.1020834999999999,63.2,35.13
114.0,0.0943995,60.12,35.23
113.0,0.0947192499999999,62.1,35.43
110.0,1.594604,71.95,35.03
107.0,0.70408825,62.05,34.79
104.0,0.35438425,62.77,34.5
104.0,0.25672975,67.0,35.09
102.0,0.847208,62.18,34.97
101.0,1.573472,64.7,34.91
102.0,1.691177,64.98,34.77
103.0,1.9633285,64.53,34.73
104.0,2.24708875,63.42,34.66
104.0,1.8608715,64.7,34.65
108.0,0.9407,91.87,33.97
112.0,0.56224925,61.43,34.68
115.0,0.4622847499999999,59.62,34.66
113.0,0.3540642499999999,57.75,34.33
112.0,0.29675175,59.7,34.39
112.0,0.2439224999999999,59.0,34.39
112.0,0.21670725,59.0,34.55
113.0,0.19589575,58.67,34.66
110.0,0.3669245,56.22,34.49
109.0,0.3413104999999999,56.55,34.55
105.0,0.3144155,57.58,34.89
101.0,0.6535,60.92,35.29
100.0,0.3636695,58.77,35.25
106.0,0.338055,59.65,35.15
114.0,0.2442424999999999,57.1,35.27
117.0,0.2125449999999999,59.08,35.31
117.0,0.2000582499999999,59.95,35.34
114.0,0.1344215,60.13,35.5
113.0,0.12577675,62.25,35.53
113.0,0.1308997499999999,61.22,35.5
114.0,0.13154,63.23,35.53
114.0,0.1325005,66.1,35.45
114.0,0.13218025,64.6,35.47
114.0,0.135702,64.0,35.57
114.0,0.1382637499999999,61.23,35.57
109.0,0.3246074999999999,72.05,34.79
111.0,0.1565139999999999,68.62,35.21
113.0,0.1443469999999999,64.95,35.43
114.0,0.1395447499999999,66.77,35.53
133.0,0.18186125,71.05,29.97
133.0,0.2599849999999999,72.85,30.69
129.0,0.31473525,72.05,32.03
113.0,1.401117,75.02,32.5
117.0,1.1577815,87.87,33.33
120.0,1.12714325,86.38,34.45
123.0,0.53951675,80.82,34.61
143.0,0.1783394999999999,78.42,30.41
105.0,0.1837825,72.85,33.29
104.0,0.1879447499999999,75.9,33.87
104.0,0.1799405,71.52,33.91
104.0,0.1911465,66.0,34.29
104.0,0.2023529999999999,69.57,34.29
105.0,0.154326,70.53,33.65
151.0,0.43859125,76.0,35.34
99.0,0.19114625,72.85,34.31
119.0,0.2337305,72.7,34.61
117.0,0.1885849999999999,69.37,33.0
114.0,0.2077959999999999,91.25,33.11
112.0,0.3809592499999999,79.78,33.63
93.0,0.111422,66.28,29.97
100.0,0.1139839999999999,66.65,30.31
112.0,0.132554,68.48,31.95
117.0,0.14760225,68.23,32.55
119.0,0.14600125,72.23,32.83
118.0,0.1719359999999999,67.63,33.27
117.0,0.18186125,72.35,33.81
116.0,0.1809009999999999,68.28,33.95
116.0,0.195309,70.37,33.63
115.0,0.20011125,69.55,33.5
114.0,0.2052344999999999,69.23,33.47
115.0,0.208116,69.28,33.41
116.0,0.208756,69.53,33.41
117.0,0.2125987499999999,69.63,33.41
119.0,0.2183615,71.02,33.43
119.0,0.36884575,73.07,33.73
119.0,0.19466875,66.5,34.55
118.0,0.178019,67.2,34.77
118.0,0.17385675,68.57,34.87
120.0,0.2449364999999999,68.22,34.99
120.0,0.20875625,72.05,34.99
118.0,0.1837825,70.2,35.21
115.0,0.18474325,70.18,35.39
114.0,0.1853834999999999,70.68,35.33
114.0,0.1873042499999999,70.72,35.43
115.0,0.1885852499999999,73.17,35.41
115.0,0.2045939999999999,69.93,35.34
115.0,0.2132389999999999,67.43,35.34
114.0,0.21868175,68.8,35.5
113.0,0.22828725,70.4,35.61
115.0,1.90697725,72.8,35.39
117.0,2.8939685,71.17,35.41
119.0,2.58979925,71.28,35.39
119.0,3.16804125,70.62,35.27
120.0,3.61493075,71.33,35.18
120.0,3.5333180000000004,69.78,35.11
117.0,1.976776,74.28,34.57
114.0,0.92277025,65.45,34.34
113.0,0.527601,68.83,34.55
115.0,0.32044525,65.32,35.0
118.0,0.19557575,63.7,35.23
119.0,0.13186025,65.98,35.34
117.0,0.1270575,65.53,35.09
113.0,0.137303,67.28,35.11
110.0,0.543999,65.88,34.93
104.0,0.1437067499999999,62.58,34.31
103.0,0.1110484999999999,60.57,34.27
102.0,0.0863947499999999,66.0,33.93
102.0,0.0710262499999999,64.55,33.43
103.0,0.0604602499999999,67.6,33.05
105.0,0.074548,64.38,32.43
106.0,0.0713464999999999,64.27,32.49
106.0,0.0713465,63.67,32.75
105.0,0.0726269999999999,62.87,33.0
106.0,0.4818152499999999,61.15,34.05
106.0,0.205501,60.25,33.57
106.0,0.1373029999999999,59.88,33.81
105.0,0.1094475,59.37,34.09
104.0,0.09568,59.5,34.33
104.0,0.0915172499999999,59.85,34.53
105.0,0.08927625,59.62,34.71
105.0,0.088636,59.05,34.81
105.0,0.0924779999999999,60.47,34.91
104.0,0.0908769999999999,59.55,34.97
105.0,0.3118005,61.27,34.99
104.0,0.126417,61.95,33.87
103.0,0.1078467499999999,60.65,33.66
103.0,0.09600025,59.62,33.55
103.0,0.086395,60.03,33.65
104.0,0.0716665,70.6,33.11
104.0,0.0611007499999999,58.7,32.31
105.0,0.063342,60.33,32.31
105.0,0.0623812499999999,58.0,32.47
106.0,0.06302175,61.07,32.66
107.0,0.0594999999999999,58.67,32.81
107.0,0.061741,58.05,32.91
107.0,0.0707059999999999,58.43,33.13
108.0,0.07646925,60.55,33.21
108.0,0.081912,63.57,33.57
107.0,0.075829,60.95,33.73
107.0,0.0767895,60.72,33.81
107.0,0.08319275,61.8,33.97
107.0,0.0841534999999999,62.57,34.05
105.0,0.08447375,62.82,34.27
100.0,0.1171317499999999,64.13,33.53
100.0,0.11969325,63.55,33.89
102.0,0.1171319999999999,62.67,34.49
104.0,0.1235354999999999,65.28,35.13
108.0,0.12801775,69.08,35.41
112.0,0.1308997499999999,69.18,35.63
101.0,0.27209825,67.55,35.77
103.0,0.2039004999999999,68.73,35.66
108.0,0.0886895,72.48,28.15
138.0,0.0906107499999999,68.62,28.73
150.0,0.08676875,71.6,28.53
147.0,0.1171855,73.83,28.57
132.0,0.1338345,70.53,28.89
128.0,0.1245492499999998,72.85,28.95
127.0,0.1261504999999999,70.77,29.07
134.0,0.1130232499999999,74.52,29.47
134.0,0.1210275,72.57,29.61
136.0,0.134475,82.15,30.25
140.0,0.14055875,77.68,30.17
139.0,0.129352,70.82,30.37
106.0,0.11755475,72.38,33.63
131.0,0.139657,75.0,34.43
113.0,0.107625,84.0,33.99
114.0,0.13997725,73.8,34.49
109.0,0.14830475,73.95,34.41
106.0,0.154391,71.48,34.25
106.0,0.1393365,80.45,34.43
110.0,0.1620785,75.35,35.0
114.0,0.1668832499999999,71.28,35.0
116.0,0.16912575,68.52,35.07
119.0,0.17200825,70.92,35.13
123.0,0.1835395,72.52,35.27
124.0,0.188985,75.57,35.31
125.0,0.193469,74.53,35.39
126.0,0.1969927499999999,78.13,35.45
126.0,0.1995555,80.77,35.55
125.0,0.20275825,81.33,35.63
125.0,0.20660225,83.53,35.71
125.0,0.2363382499999999,79.33,35.79
124.0,0.0636889999999999,87.67,35.63
121.0,0.03774375,84.63,35.16
118.0,0.0387045,85.65,35.07
117.0,0.0419075,86.27,35.18
117.0,0.04222775,81.47,35.33
118.0,0.0444705,78.42,35.47
118.0,0.0457515,71.43,35.55
115.0,0.047353,67.32,35.57
111.0,0.16111775,75.92,35.55
112.0,0.216532,81.28,35.5
117.0,0.2053212499999999,69.4,35.49
124.0,0.2053212499999999,70.58,35.41
127.0,0.2056414999999999,75.02,35.39
125.0,0.2056414999999999,74.82,35.34
122.0,0.2005165,68.18,35.15
118.0,0.21493025,76.03,35.23
117.0,1.438963,87.35,35.49
121.0,0.1991814999999999,81.12,35.63
123.0,0.15818125,73.58,35.65
125.0,0.1396034999999999,82.0,35.71
127.0,0.0867515,88.17,35.83
126.0,0.1021264999999999,84.08,35.75
125.0,0.1050094999999999,85.32,35.71
124.0,0.104048,77.97,35.71
123.0,0.1085325,79.22,35.61
122.0,0.11429825,86.52,35.59
123.0,0.118783,84.07,35.57
124.0,0.08707175,70.25,35.68
123.0,0.0835482499999999,84.67,35.87
114.0,1.3681735000000002,88.68,36.0
104.0,0.4445417499999999,69.88,35.95
96.0,0.16266575,70.97,35.23
98.0,0.13255625,71.72,35.37
100.0,0.1171812499999999,74.55,35.57
102.0,0.1107749999999999,74.6,35.73
118.0,0.57081425,64.53,35.93
120.0,0.3209005,75.9,35.93
110.0,0.2071894999999999,69.85,35.81
100.0,0.1572204999999999,70.83,35.63
96.0,0.12583,69.63,35.49
98.0,0.1082122499999999,72.58,35.45
100.0,0.0950795,74.9,35.41
104.0,0.086111,73.83,35.37
112.0,0.58836225,71.6,35.27
120.0,0.28406475,69.77,35.5
125.0,0.1850875,76.55,35.39
108.0,0.12743125,67.13,35.07
98.0,0.1171812499999999,70.92,35.29
98.0,0.1059704999999999,73.22,35.27
106.0,0.08835275,65.4,35.23
107.0,0.079064,66.25,35.27
105.0,0.072017,71.92,35.27
145.0,0.1668832499999999,63.23,33.27
138.0,0.1812974999999999,76.98,33.73
135.0,0.3020557499999999,77.43,34.15
104.0,0.078423,68.55,34.68
122.0,0.1377344999999999,72.78,32.66
114.0,0.1748914999999999,66.82,32.68
112.0,0.17136775,63.98,32.66
112.0,0.176813,64.87,32.59
116.0,0.18546175,66.45,32.59
118.0,0.25080575,66.28,32.97
119.0,0.2210165,62.43,33.65
120.0,0.23799275,63.43,33.81
121.0,0.238313,66.38,33.99
127.0,0.31486775,75.03,34.11
134.0,0.232174,74.33,34.79
133.0,3.3531250000000004,85.22,35.09
133.0,1.2871345,78.17,35.16
134.0,0.24915025,73.2,35.37
133.0,0.1613845,73.95,35.33
134.0,0.1527359999999999,74.48,35.37
135.0,0.1456895,69.35,35.39
134.0,0.1572204999999999,68.15,35.29
132.0,0.16586925,77.5,35.16
126.0,0.1552985,66.3,35.05
123.0,0.158822,71.93,35.23
120.0,0.26868925,77.2,35.41
119.0,1.4375605,64.2,35.34
119.0,0.56216575,62.45,35.34
118.0,0.3641429999999999,63.22,35.34
117.0,0.25107225,62.65,35.37
116.0,0.19597825,61.77,35.33
116.0,0.17291575,63.52,35.33
116.0,1.66510425,73.4,35.31
116.0,0.5154000000000001,65.53,35.37
117.0,0.35101,65.62,35.39
119.0,0.24915025,68.97,35.34
120.0,0.1396035,62.88,35.18
120.0,0.16266575,68.2,34.68
121.0,0.1985409999999999,71.8,34.61
121.0,0.2209629999999999,71.4,34.55
118.0,0.10404825,69.03,35.03
111.0,0.681002,66.7,35.18
107.0,0.3740727499999999,62.08,34.71
107.0,0.247549,65.32,34.66
114.0,0.15818125,63.18,34.59
118.0,0.15177525,59.73,34.31
122.0,0.14280625,70.13,34.41
119.0,0.1995019999999999,62.92,34.07
118.0,0.215838,64.98,33.97
118.0,0.2286502499999999,60.23,34.03
118.0,0.23954075,61.38,34.13
118.0,0.24850975,62.07,34.34
118.0,0.3349942499999999,70.08,34.81
123.0,0.147611,60.83,34.73
125.0,0.163947,63.17,34.57
123.0,0.280541,69.57,34.93
114.0,0.680682,84.12,34.33
109.0,0.4936184999999999,79.83,33.63
107.0,0.46087775,84.57,34.59
110.0,0.2100724999999999,77.2,34.65
108.0,0.0838684999999999,72.27,34.99
109.0,0.0825874999999999,70.45,34.83
111.0,0.168485,64.1,33.65
